STORE,NAME,ADDRESS,CITY,ZIPCODE,COUNTY_NUMBER,COUNTY,CATEGORY,CATEGORY_NAME,VENDOR_NO,VENDOR,ITEM,DESCRIPTION,PACK,LITER_SIZE,STATE_BTL_COST,BTL_PRICE,BOTTLE_QTY,TOTAL
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1012100,CANADIAN WHISKIES,65,Jim Beam Brands,15244,Windsor Canadian Supreme Whisky,24,375,2.9,4.35,2,8.7
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19063,Jim Beam,48,200,3.41,5.12,4,20.48
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19064,Jim Beam,24,375,4.98,7.47,4,29.88
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19068,Jim Beam,6,1750,19.99,30.49,6,182.94
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19226,Knob Creek,6,750,20.99,31.49,2,62.98
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,20248,Old Crow,6,1750,9.44,14.16,6,84.96
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1011200,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21594,Ten High,24,375,2.96,4.44,4,17.76
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1042100,IMPORTED DRY GINS,65,Jim Beam Brands,28718,Pinnacle Gin,6,1750,12.59,18.89,30,566.7
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1032200,IMPORTED VODKA - MISC,370,Pernod Ricard USA/Austin Nichols,34014,Absolut Apeach,12,750,11.49,17.24,2,34.48
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.6,1,5.6
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,434,Luxco-St Louis,36304,Hawkeye Vodka,24,375,2.07,3.11,4,12.44
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,434,Luxco-St Louis,36305,Hawkeye Vodka,12,750,3.34,5.01,12,60.12
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,434,Luxco-St Louis,36307,Hawkeye Vodka,12,1000,4.05,6.08,12,72.96
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36904,Mccormick Vodka Pet,24,375,1.8,2.7,3,8.1
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37336,Uv Vodka,12,750,6.5,9.75,12,117
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,55,Sazerac North America,37935,Skol Vodka Traveler,12,750,3.64,5.46,12,65.52
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1031080,80 PROOF VODKA,260,Diageo Americas,37994,Smirnoff Vodka 80 Prf,24,375,4.75,7.13,4,28.52
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42703,Malibu Pineapple Rum,12,750,7.49,11.24,2,22.48
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062300,FLAVORED RUM,259,Heaven Hill Brands,43077,Admiral Nelson Coconut Rum,12,1000,7.28,10.92,1,10.92
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,"Bacardi U.S.A., Inc.",43121,Bacardi Superior Rum Mini,12,500,5.54,8.31,1,8.31
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062300,FLAVORED RUM,35,"Bacardi U.S.A., Inc.",43136,Bacardi Limon,12,750,8.5,12.75,4,51
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062300,FLAVORED RUM,35,"Bacardi U.S.A., Inc.",43138,Bacardi Limon,6,1750,16,24,6,144
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062310,SPICED RUM,35,"Bacardi U.S.A., Inc.",43205,Bacardi Oakheart,12,750,6.75,10.5,2,21
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062310,SPICED RUM,260,Diageo Americas,43331,Captain Morgan Spiced Rum Mini,12,500,5.5,8.25,1,8.25
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062310,SPICED RUM,260,Diageo Americas,43333,Captain Morgan Spiced Rum Pet,48,200,2.13,3.2,4,12.8
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062310,SPICED RUM,260,Diageo Americas,43337,Captain Morgan Spiced Rum,12,1000,11.75,17.63,36,634.68
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062310,SPICED RUM,240,"WILLIAM GRANT AND SONS, INC.",45888,Sailor Jerry Spiced Navy Rum,6,1750,19.25,28.88,6,173.28
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1062300,FLAVORED RUM,977,"Werner Distilling, LLC",46434,Holstein Single Barrel Sippin' Rum,12,750,10.09,15.14,1,15.14
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Brands,52316,Christian Bros Brandy,12,750,5.92,8.88,2,17.76
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52594,E & J Vs Brandy,24,375,3.22,4.83,3,14.49
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52596,E & J Vs,12,750,5.92,8.88,2,17.76
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1051100,APRICOT BRANDIES,434,Luxco-St Louis,54444,Paramount Apricot Flavored Brandy,24,375,3.55,5.33,3,15.99
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1071100,AMERICAN COCKTAILS,55,Sazerac North America,57161,Chi-Chi's Churro,6,1750,6.5,9.75,6,58.5
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1071100,AMERICAN COCKTAILS,395,Proximo,58868,Jose Cuervo Authentic Strawberry Margarita,6,1750,8.2,12.3,6,73.8
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1071100,AMERICAN COCKTAILS,395,Proximo,59154,1800 Ultimate Margarita,6,1750,9.5,14.25,6,85.5
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,35,"Bacardi U.S.A., Inc.",64336,B&b D.o.m.,12,750,19.5,29.25,2,58.5
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081030,COFFEE LIQUEURS,434,Luxco-St Louis,72816,Caffe Lolita Coffee Liqueur,12,750,5,7.5,2,15
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,205,E AND J GALLO WINERY,77734,Viniq,12,375,6.5,9.75,4,39
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081200,CREAM LIQUEURS,322,U.S. Distilled Prod. Co,80438,Ricura,6,750,10,15,6,90
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081200,CREAM LIQUEURS,330,Gemini Spirits,80456,Ryan's Cream Liqueur,12,750,5.7,9.05,12,108.6
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081200,CREAM LIQUEURS,305,MHW Ltd,80489,Tippy Cow Vanilla Soft Serve Mini,12,500,7.42,11.13,1,11.13
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081300,PEPPERMINT SCHNAPPS,434,Luxco-St Louis,81204,Paramount Peppermint Schnapps,24,375,2.28,3.42,2,6.84
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081300,PEPPERMINT SCHNAPPS,434,Luxco-St Louis,81207,Paramount Peppermint Schnapps,12,1000,4.06,6.09,12,73.08
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081300,PEPPERMINT SCHNAPPS,434,Luxco-St Louis,81208,Paramount Peppermint Schnapps,6,1750,7.08,10.62,6,63.72
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82607,Dekuyper Sour Apple,12,1000,7.62,11.43,12,137.16
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82847,Dekuyper Peachtree,12,1000,7.62,11.43,12,137.16
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82881,Dekuyper Hot Damn! 100 Proof,12,750,6.77,10.16,12,121.92
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081380,MISCELLANEOUS SCHNAPPS,55,Sazerac North America,84170,99 Bananas,12,750,7.8,11.7,1,11.7
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081400,TRIPLE SEC,350,Luxco-Cleveland,86310,La Prima Triple Sec,12,1000,3,4.5,12,54
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1081400,TRIPLE SEC,434,Luxco-St Louis,86507,Paramount Triple Sec,12,1000,3.84,5.76,12,69.12
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1022100,TEQUILA,434,Luxco-St Louis,87937,Juarez Tequila Silver,12,1000,6.92,10.38,2,20.76
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1022100,TEQUILA,410,The Patron Spirits Company,88290,Patron Silver Tequila,12,200,8.5,12.75,1,12.75
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1022100,TEQUILA,192,Sidney Frank Importing Co.,89177,Casamigos Reposado,6,750,27.84,41.76,12,501.12
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1022100,TEQUILA,395,Proximo,89196,Jose Cuervo Especial Reposado Tequila,12,750,10.49,15.74,12,188.88
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.38,6,182.28
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1022100,TEQUILA,85,Brown-Forman Corporation,89274,El Jimador Anejo Tequila,6,750,12.89,19.34,2,38.68
2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,24,Crawford,1022100,TEQUILA,434,Luxco-St Louis,89386,Juarez Tequila Gold,12,750,6.5,9.75,2,19.5
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1012100,CANADIAN WHISKIES,260,Diageo Americas,11296,Crown Royal,12,750,15,22.5,12,270
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",11788,Black Velvet,6,1750,10.45,15.68,12,188.16
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1012100,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,6,82.26
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1062310,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18,27,6,162
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1011200,STRAIGHT BOURBON WHISKIES,434,Luxco-St Louis,18196,Ezra Brooks 50 Mo Ky Sour Mash Bourbon,12,750,6.84,10.26,6,61.56
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1011200,STRAIGHT BOURBON WHISKIES,434,Luxco-St Louis,18198,Ezra Brooks Ky Sour Mash Bourbon,6,1750,14.34,21.51,3,64.53
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19476,Maker's Mark,12,750,16.79,25.19,3,75.57
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1011100,BLENDED WHISKIES,65,Jim Beam Brands,22788,Beam's 8 Star Bl Whiskey,6,1750,7.61,11.42,6,68.52
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26826,Jack Daniels Old #7 Black Lbl,12,750,14.53,21.8,12,261.6
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1042100,IMPORTED DRY GINS,260,Diageo Americas,28866,Tanqueray Gin,12,750,12.25,18.38,3,55.14
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1041100,AMERICAN DRY GINS,65,Jim Beam Brands,30238,Gilbey's Gin London Dry,6,1750,10.49,15.74,3,47.22
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1041100,AMERICAN DRY GINS,370,Pernod Ricard USA/Austin Nichols,32236,Seagrams Extra Dry Gin,12,750,6.49,9.74,3,29.22
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1032080,IMPORTED VODKA,260,Diageo Americas,34456,Ketel One Imported Vodka,12,750,14,21,3,63
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1032200,IMPORTED VODKA - MISC,395,Proximo,35964,Three Olives Loopy Flavored Vodka,12,750,9.96,14.94,3,44.82
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36015,Pinnacle Peach,12,750,7.88,11.82,36,425.52
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1031080,80 PROOF VODKA,205,E AND J GALLO WINERY,36969,New Amsterdam Vodka,12,750,6.9,10.35,3,31.05
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,3,34.2
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37356,Phillips Vodka Ez Pack,12,750,3.57,5.36,3,16.08
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1031200,FLAVORED VODKA,380,Phillips Beverage Company,40403,UV Peach,12,750,6.5,9.75,3,29.25
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41693,Uv Blue (raspberry) Vodka,12,750,6.5,9.75,3,29.25
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41696,Uv Green (apple) Vodka,12,750,6.5,9.75,3,29.25
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1062310,SPICED RUM,259,Heaven Hill Brands,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,3,26.01
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,"Bacardi U.S.A., Inc.",43036,Bacardi Gold Rum,12,750,8,12,3,36
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1062300,FLAVORED RUM,259,Heaven Hill Brands,43076,Admiral Nelson Coconut Rum,12,750,5.78,8.67,3,26.01
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,"Bacardi U.S.A., Inc.",43126,Bacardi Superior Rum,12,750,8,12,12,144
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1062310,SPICED RUM,260,Diageo Americas,43316,Captain Morgan Private Stock Rum,12,750,11.45,17.18,6,103.08
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1062310,SPICED RUM,260,Diageo Americas,43338,Captain Morgan Spiced Rum,6,1750,18,27,6,162
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1062310,SPICED RUM,240,"WILLIAM GRANT AND SONS, INC.",45886,Sailor Jerry Spiced Navy Rum,12,750,9.65,14.48,6,86.88
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1012200,SCOTCH WHISKIES,35,"Bacardi U.S.A., Inc.",4866,Dewars White Label Scotch,12,750,13.73,20.6,3,61.8
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Brands,52316,Christian Bros Brandy,12,750,5.92,8.88,3,26.64
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52596,E & J Vs,12,750,5.92,8.88,6,53.28
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1012200,SCOTCH WHISKIES,260,Diageo Americas,5326,Johnnie Walker Black,12,750,20.75,31.13,3,93.39
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1012200,SCOTCH WHISKIES,260,Diageo Americas,5346,Johnnie Walker Red,12,750,14.25,21.38,3,64.14
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1051100,APRICOT BRANDIES,434,Luxco-St Louis,54446,Paramount Apricot Flavored Brandy,12,750,5.48,8.22,3,24.66
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1051110,BLACKBERRY BRANDIES,434,Luxco-St Louis,55086,Paramount Blackberry Brandy,12,750,5.48,8.22,12,98.64
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1051120,CHERRY BRANDIES,434,Luxco-St Louis,55506,Paramount Cherry Flavored Brandy,12,750,5.48,8.22,3,24.66
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1071100,AMERICAN COCKTAILS,35,"Bacardi U.S.A., Inc.",56828,Bacardi Classic Cocktails Mojito,6,1750,10,15,3,45
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1071100,AMERICAN COCKTAILS,35,"Bacardi U.S.A., Inc.",56850,Bacardi Party Drinks Bahama Mama,6,1750,6.98,10.47,3,31.41
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64866,Fireball Cinnamon Whiskey,12,750,8.98,13.47,12,161.64
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64868,Fireball Cinnamon Whiskey,6,1750,15.33,23,3,69
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,192,Sidney Frank Importing Co.,65256,Jagermeister Liqueur,12,750,12.05,18.08,6,108.48
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67526,Kahlua Coffee Liqueur,12,750,11.99,17.99,3,53.97
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081200,CREAM LIQUEURS,260,Diageo Americas,68036,Bailey's Original Irish Cream,12,750,13.25,19.88,3,59.64
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081200,CREAM LIQUEURS,260,Diageo Americas,68306,Emmets Irish Cream Liqueur,12,750,6,9,3,27
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081030,COFFEE LIQUEURS,421,"Sazerac Co., Inc.",73136,Chila Coffee Liqueur,12,750,4.97,7.46,3,22.38
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081600,WHISKEY LIQUEUR,259,Heaven Hill Brands,73702,Evan Williams Honey Reserve,12,750,7.94,11.91,3,35.73
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75211,Kinky Liqueur,12,750,10,15,6,90
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75214,Kinky Blue,12,750,10,15,6,90
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76036,Midnight Moon Apple Pie,6,750,11.5,17.25,6,103.5
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081010,AMERICAN AMARETTO,434,Luxco-St Louis,76486,Paramount Amaretto,12,750,3.38,5.07,3,15.21
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1031200,FLAVORED VODKA,260,Diageo Americas,77647,Smirnoff Citrus,12,750,8.25,12.38,3,37.14
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1031200,FLAVORED VODKA,260,Diageo Americas,77852,Smirnoff Watermelon,12,750,8.25,12.38,3,37.14
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081240,GREEN CREME DE MENTHE,434,Luxco-St Louis,79336,Paramount Creme De Menthe/green,12,750,4.75,7.13,3,21.39
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,3,28.35
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1081365,TROPICAL FRUIT SCHNAPPS,421,"Sazerac Co., Inc.",83906,Maui Blue Hawaiian Schnapps,12,750,3.67,5.51,3,16.53
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1012200,SCOTCH WHISKIES,55,Sazerac North America,8826,Lauder's Scotch,12,750,5.13,7.7,3,23.1
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1022100,TEQUILA,395,Proximo,89196,Jose Cuervo Especial Reposado Tequila,12,750,10.49,15.74,12,188.88
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.38,3,91.14
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1022100,TEQUILA,434,Luxco-St Louis,89386,Juarez Tequila Gold,12,750,6.5,9.75,3,29.25
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1022100,TEQUILA,410,The Patron Spirits Company,89646,Patron Anejo,12,750,31,46.5,1,46.5
2612,Hy-Vee Store / Perry,1215  141 ST,PERRY,50220,25,Dallas,1012200,SCOTCH WHISKIES,370,Pernod Ricard USA/Austin Nichols,9426,Passport Scotch,12,750,6.99,10.49,3,31.47
